,Name,Bonus,Games,Wins,MVP,First_blood,Last_word_3,Last_word_2,Citizen_games,Citizen_wins,Mafia_games,Mafia_wins,Sheriff_games,Sheriff_wins,Don_games,Don_wins
737,Mr. Fun,0.1634422948632422,0.01195219123505976,0.014925373134328358,0.0,0.02857142857142857,0.0,0.07142857142857142,0.012987012987012988,0.01282051282051282,0.0,0.0,0.02857142857142857,0.0,0.03333333333333333,0.047619047619047616
738,Мистикор,0.1217478318879253,0.01593625498007968,0.022388059701492536,0.0,0.0,0.0,0.0,0.01948051948051948,0.02564102564102564,0.017543859649122806,0.03333333333333333,0.02857142857142857,0.0,0.0,0.0
739,Mark,0.1617745163442295,0.01195219123505976,0.007462686567164179,0.038461538461538464,0.0,0.0,0.0,0.025974025974025976,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
740,ВИТО,0.1417611741160774,0.00398406374501992,0.007462686567164179,0.0,0.0,0.0,0.0,0.012987012987012988,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
741,Morty,0.1551034022681788,0.01195219123505976,0.007462686567164179,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.05714285714285714,0.041666666666666664,0.0,0.0
742,Goldie,0.1551034022681788,0.01195219123505976,0.007462686567164179,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.017543859649122806,0.0,0.0,0.0,0.06666666666666667,0.047619047619047616
743,11,0.1551034022681788,0.01593625498007968,0.007462686567164179,0.0,0.0,0.0,0.0,0.032467532467532464,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0
744,Дерзкий,0.1617745163442295,0.01593625498007968,0.0,0.038461538461538464,0.0,0.0,0.0,0.01948051948051948,0.0,0.017543859649122806,0.0,0.02857142857142857,0.0,0.0,0.0
745,Little Secret,0.1551034022681788,0.00796812749003984,0.0,0.0,0.02857142857142857,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.02857142857142857,0.0,0.03333333333333333,0.0
746,Bafra,0.1551034022681788,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Левиафан,0.1551034022681788,0.0,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Oili,0.13842561707805207,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
749,Ведьмак,0.5053368912608406,0.18326693227091634,0.20149253731343283,0.46153846153846156,0.14285714285714285,0.125,0.21428571428571427,0.14935064935064934,0.21794871794871795,0.17543859649122806,0.16666666666666666,0.2857142857142857,0.08333333333333333,0.13333333333333333,0.14285714285714285
